13,-206.067444
26,-208.165237
38,-211.392609
51,-205.421967
63,-203.808289
76,-209.940292
88,-208.003860
101,-206.712921
113,-216.556396
126,-206.551544
138,-197.353546
151,-206.390182
163,-217.685974
176,-211.069870
188,-206.228821
201,-206.228821
213,-219.461029
226,-215.749557
238,-213.490387
251,-214.135864
263,-213.490387
276,-218.976913
288,-200.258179
301,-206.551544
313,-211.553970
326,-221.881546
338,-224.140701
351,-210.101654
363,-197.514923
376,-178.312088
388,-199.774078
401,-209.617554
413,-204.131027
426,-193.803452
438,-193.803452
451,-195.094391
463,-204.292389
476,-225.593018
488,-211.069870
501,-207.358398
513,-214.781342
526,-202.840073
538,-207.358398
551,-200.742294
563,-210.101654
576,-194.933029
588,-207.842499
601,-204.615128
613,-188.316925
626,-188.316925
638,-207.519760
651,-207.358398
663,-212.199448
676,-214.942703
688,-214.942703
701,-205.744705
713,-203.001450
726,-208.165237
738,-203.808289
751,-229.465866
763,-227.690811
776,-213.651764
788,-220.590607
801,-209.294815
813,-213.167664
826,-204.937866
838,-217.201874
851,-211.715347
863,-198.967239
876,-201.226395
888,-214.781342
901,-203.969650
913,-193.157974
926,-204.615128
938,-204.615128
951,-208.326599
963,-208.649338
976,-209.294815
988,-189.607864
1001,-205.099243
1013,-208.003860
1026,-207.519760
1038,-207.035660
1051,-193.157974
1063,-196.385345
1076,-228.659027
1088,-219.299652
1101,-218.976913
1113,-198.967239
1126,-201.226395
1138,-202.194611
1151,-223.817978
1163,-223.817978
1176,-229.627228
1188,-225.754395
1201,-211.231232
1213,-218.492813
1226,-215.749557
1238,-204.453766
1251,-217.847336
1263,-209.778915
1276,-219.138290
1288,-221.720184
1301,-200.742294
1313,-208.165237
1326,-190.091980
1338,-220.106491
1351,-217.040497
1363,-208.326599
1376,-203.969650
1388,-216.717758
1401,-210.747131
1413,-210.747131
1426,-207.197021
1438,-221.074707
1451,-202.517349
1463,-222.849762
1476,-224.463440
1488,-209.778915
1501,-202.194611
1513,-203.001450
1526,-193.157974
1538,-202.194611
1551,-205.583344
1563,-186.703232
1576,-209.940292
1588,-227.206711
1601,-209.778915
1613,-194.771652
1626,-193.964813
1638,-191.705658
1651,-195.739868
1663,-195.739868
1676,-217.847336
1688,-200.580917
1701,-207.681137
1713,-207.358398
1726,-199.128601
1738,-196.546707
1751,-202.678711
1763,-217.040497
1776,-229.465866
1788,-202.840073
1801,-208.649338
1813,-188.155548
1826,-183.798615
1838,-180.087128
1851,-177.505234
1863,-187.510086
1876,-215.910919
1888,-229.465866
1901,-219.945129
1913,-219.945129
1926,-212.199448
1938,-214.297241
1951,-227.045334
1963,-214.458603
1976,-205.583344
1988,-214.942703
2001,-205.260605
2013,-194.448929
2026,-204.776505
2038,-194.126190
2051,-177.989349
2063,-200.903656
2076,-217.363235
2088,-233.661438
2101,-224.947556
2113,-213.813126
2126,-210.908493
2138,-210.908493
2151,-206.874283
2163,-197.676285
2176,-176.698395
2188,-199.128601
2201,-207.681137
2213,-197.676285
2226,-193.480713
2238,-197.837662
2251,-218.170074
2263,-218.492813
2276,-198.644501
2288,-185.896393
2301,-189.285126
2313,-187.025970
2326,-185.412292
2338,-188.801025
2351,-193.319336
2363,-199.451340
2376,-198.321762
2388,-198.321762
2401,-190.576080
2413,-180.732605
2426,-179.925766
2438,-201.226395
2451,-219.299652
2463,-205.421967
2476,-197.192184
2488,-210.908493
2501,-216.879135
2513,-220.267868
2526,-216.072281
2538,-227.206711
2551,-262.385010
2563,-256.253021
2576,39.858002
2588,290.785858
2601,311.763763
2613,163.304825
2626,-85.363876
2638,-85.363876
2651,-252.057434
2663,-238.018387
2676,-205.906082
2688,-179.603027
2701,-168.629974
2713,-162.659348
2726,-172.180084
2738,-212.522186
2751,-213.974503
2763,-137.324509
2776,551.395813
2788,1529.449707
2801,1820.235596
2813,1736.646729
2826,1509.924072
2838,1199.935425
2851,854.122925
2863,574.471497
2876,360.174255
2888,360.174255
2901,282.233337
2913,411.973511
2926,701.952515
2938,1066.161011
2951,1428.110352
2963,1672.260742
2976,1711.634644
2988,1607.067871
3001,1429.562622
3013,1277.230835
3026,1248.991455
3038,1330.966553
3051,1426.173950
3063,1554.623169
3076,1605.454224
3088,1541.713745
3101,1403.421021
3113,1403.421021
3126,1294.013184
3138,1241.245728
3151,1222.526978
3163,1272.067139
3176,1342.907837
3188,1399.225342
3201,1476.682251
3213,1585.121826
3226,1687.429321
3238,1772.954590
3251,1914.958740
3263,1966.919434
3276,1992.254272
3288,2059.544922
3301,2184.282715
3313,2308.375000
3326,2387.284180
3338,2489.914307
3351,2661.933105
3363,2661.933105
3376,2939.970947
3388,3202.678711
3401,3346.457764
3413,3290.624512
3426,3093.754883
3438,2902.049316
3451,2857.350342
3463,2883.976074
3476,2831.047119
3488,2730.191895
3501,2685.492920
3513,2762.142822
3526,2967.564941
3538,3142.811035
3551,3172.502686
3563,3091.979980
3576,3003.550049
3588,2924.640869
3601,2929.804688
3613,2929.804688
3626,3000.322754
3638,3083.911377
3651,3152.331787
3663,3253.025635
3676,3333.709717
3688,3384.056641
3701,3326.448242
3713,3186.864502
3726,3046.958008
3738,3039.212402
3751,3148.620117
3763,3375.342773
3776,3642.084717
3788,3855.575195
3801,3940.293701
3813,3836.372314
3826,3656.285156
3838,3509.762695
3851,3509.762695
3863,3489.591553
3876,3516.378906
3888,3634.823242
3901,3899.790039
3913,4357.915039
3926,4918.670410
3938,5456.511230
3951,5775.213867
3963,5973.696777
3976,6150.556641
3988,6256.736816
4001,6263.191895
4013,6324.188965
4026,6538.486328
4038,6772.954590
4051,6936.259277
4063,6993.544922
4076,7044.214844
4088,7044.214844
4101,7201.871582
4113,7581.410156
4126,7987.574219
4138,8141.358398
4151,8140.874512
4163,8193.480469
4176,8468.613281
4188,9176.213867
4201,10122.800781
4213,11237.695313
4226,12717.121094
4238,14714.861328
4251,17069.064453
4263,19559.140625
4276,22002.419922
4288,24040.664063
4301,25639.824219
4313,27197.029297
4326,29635.628906
4338,29635.628906
4351,33980.636719
4363,40342.101562
4376,46914.957031
4388,52788.285156
4401,56971.113281
4413,59964.496094
4426,63082.617187
4438,66630.304688
4451,70129.257813
4463,72932.546875
4476,74655.640625
4488,75071.320313
4501,74864.125000
4513,75225.429688
4526,77533.320313
4538,79867.835938
4551,75319.187500
4563,-1294802.000000
4576,31687.875000
4588,31687.875000
4601,6676.132813
4613,-726.803223
4626,-71.808960
4638,910.601868
4651,-139.260925
4663,-645.150879
4676,-646.280457
4688,-638.050659
4701,-627.077576
4713,-621.913818
4726,-616.911377
4738,-621.106995
4751,-597.385803
4763,-595.772156
4776,-606.906555
4788,-589.640137
4801,-587.542358
4813,-601.742737
4826,-601.742737
4838,-602.226868
4851,-576.246582
4863,-558.657410
4876,-549.459412
4888,-540.906860
4901,-548.975281
4913,-546.393372
4926,-529.288330
4938,-521.865417
4951,-529.772461
4963,-518.799377
4976,-501.210236
4988,-507.826355
5001,-502.985291
5013,-502.339844
5026,-492.012238
5038,-482.007416
5051,-455.542999
5063,-455.542999
5076,-453.445190
5088,-452.638367
5101,-436.340149
5113,-445.860901
5126,-443.440369
5138,-436.824249
5151,-418.912354
5163,-417.621429
5176,-417.782776
5188,-403.743744
5201,-408.907532
5213,-401.484589
5226,-395.352570
5238,-423.269318
5251,-399.709534
5263,-390.834259
5276,-387.445526
5288,-365.338043
5301,-363.563019
5313,-363.563019
5326,-384.056793
5338,-362.433441
5351,-341.939636
5363,-354.526367
5376,-352.589966
5388,-358.076477
5401,-371.631439
5413,-381.474884
5426,-369.533630
5438,1604.647217
5451,-363.078857
5463,-351.460388
5476,-353.880890
5488,-354.687744
5501,-350.169434
5513,-352.105835
5526,-341.616913
5538,-350.008057
5551,-348.233002
5563,-348.233002
5576,-351.137634
5588,-347.748901
5601,-343.876068
5613,-345.328369
5626,-360.981110
5638,-354.849121
5651,-508.633209
5663,-346.135223
5676,-325.641418
5688,-334.516693
5701,-344.521545
5713,-329.837006
5726,-323.059540
5738,-327.739227
5751,-324.511841
5763,-305.954498
5776,-324.995972
5788,-325.480072
5801,-325.480072
5813,-309.020477
5826,-306.761322
5838,-321.768585
5851,-318.702576
5863,-299.015656
5876,-289.172180
5888,-312.893341
5901,-313.861542
5913,-317.572998
5926,-330.321106
5938,-314.184265
5951,-309.665955
5963,-320.961761
5976,-313.054687
5988,-289.979004
6001,-293.529114
6013,-308.375000
6026,-313.377441
6038,-313.377441
6051,-311.602386
6063,-304.179443
6076,-302.565735
6088,-295.626923
6101,-281.587860
6113,-281.265106
6126,-292.722290
6138,-289.010803
6151,-288.849426
6163,-285.944794
6176,-300.629333
6188,-307.890900
6201,-295.949646
6213,-287.397125
6226,-284.815216
6238,-293.690491
6251,-292.399536
6263,-276.746796
6276,-281.587860
6288,-281.587860
6301,-275.617218
6313,-293.045013
6326,-303.372589
6338,-280.296906
6351,-280.296906
6363,-288.526703
6376,-289.494904
6388,-299.499756
6401,-289.172180
6413,-300.306580
6426,-286.751648
6438,-280.942383
6451,-291.915436
6463,-285.137970
6476,-294.174591
6488,-289.010803
6501,-289.656281
6513,-295.788269
6526,-277.069550
6538,-277.069550
6551,-272.551239
6563,-289.010803
6576,-270.453430
6588,-263.191864
6601,-295.626923
6613,-286.913025
6626,-284.169739
6638,-274.326294
6651,-263.998688
6663,-272.067108
6676,-269.323853
6688,-269.001129
6701,-266.096497
6713,-273.196686
6726,-277.230896
6738,-287.719849
6751,-279.812805
6763,-260.448608
6776,-260.448608
6788,-267.387451
6801,-277.715027
6813,-284.815216
6826,-285.622070
6838,-275.939972
6851,-271.260284
6863,-254.639328
6876,-261.739532
6888,-257.221222
6901,-256.414398
6913,-262.385010
6926,-266.903320
6938,-257.543976
6951,-251.411972
6963,-250.766495
6976,-257.543976
6988,-263.675964
7001,-252.380173
7013,-252.380173
7026,-255.123444
7038,-263.675964
7051,-270.937531
7063,-274.649017
7076,-270.292084
7088,-265.935120
7101,-269.646606
7113,-274.971741
7126,-267.548798
7138,-268.194275
7151,-260.771332
7163,-269.485229
7176,-266.741974
7188,-262.223663
7201,-262.546387
7213,-269.485229
7226,-265.289642
7238,-256.898499
7251,-241.407120
7263,-241.407120
7276,-261.739532
7288,-267.226074
7301,-264.482819
7313,-251.411972
7326,-247.700500
7338,-258.996277
7351,-258.512177
7363,-254.155228
7376,-246.086807
7388,-237.695648
7401,-237.372910
7413,-235.920593
7426,-259.157654
7438,-264.321442
7451,-250.766495
7463,-242.536697
7476,-232.854599
7488,-230.595444
7501,-241.407120
7513,-241.407120
7526,-254.639328
7538,-246.248184
7551,-243.666290
7563,-253.187027
7576,-249.314178
7588,-244.795868
7601,-236.243332
7613,-236.243332
7626,-241.568497
7638,-242.213974
7651,-243.827652
7663,-249.798279
7676,-244.795868
7688,-252.702911
7701,-248.184601
7713,-244.150391
7726,-254.639328
7738,-254.639328
7751,-243.989014
7763,-258.673553
7776,-244.473129
7788,-244.795868
7801,-247.700500
7813,-242.859436
7826,-243.504913
7838,-242.698074
7851,-228.497650
7863,-229.304489
7876,-235.597870
7888,-251.411972
7901,-248.184601
7913,-236.243332
7926,-238.663864
7938,-234.306915
7951,-215.426819
7963,-227.368073
7976,-236.566071
7988,-236.566071
8001,-234.468292
8013,-221.397446
8026,-229.788605
8038,-224.302078
8051,-244.311752
8063,-242.052597
8076,-217.685974
8088,-222.042923
8101,-227.852188
8113,-229.788605
8126,-226.883972
8138,-238.018387
8151,-243.827652
8163,-238.018387
8176,-232.854599
8188,-219.622391
8201,-225.593018
8213,-237.211548
8226,-220.913345
8238,-220.913345
8251,-224.463440
8263,-225.754395
8276,-239.954803
8288,-252.702911
8301,-253.671127
8313,-244.473129
8326,-250.121017
8338,-245.441330
8351,-246.086807
8363,-238.825226
8376,-257.382599
8388,-269.646606
8401,-259.641754
8413,-256.091644
8426,-235.759232
8438,-226.399872
8451,-211.553970
8463,-219.299652
8476,-220.106491
8488,-220.106491
8501,-245.441330
8513,-277.230896
8526,-259.803131
8538,-235.436493
8551,-233.984177
8563,-232.209122
8576,-242.698074
8588,-262.385010
8601,-244.957230
8613,-245.279968
8626,-235.759232
8638,-220.913345
8651,-215.910919
8663,-217.040497
8676,-221.236069
8688,-235.275131
8701,-238.341125
8713,-238.341125
8726,-223.979340
8738,-238.502502
8751,-230.111343
8763,-219.945129
8776,-227.690811
8788,-234.468292
8801,-241.084396
8813,-231.240921
8826,-245.441330
8838,-238.502502
8851,-224.302078
8863,-212.522186
8876,-213.974503
8888,-214.458603
8901,-225.270279
8913,-233.177338
8926,-246.086807
8938,-254.477966
8951,-217.201874
8963,-217.201874
8976,-206.551544
8988,-221.881546
9001,-226.561234
9013,-231.725021
9026,-231.240921
9038,-237.372910
9051,-214.297241
9063,-226.399872
9076,-235.597870
9088,-223.656601
9101,-214.458603
9113,-216.556396
9126,-229.465866
9138,-244.311752
9151,-255.768921
9163,-230.272705
9176,-219.945129
9188,-208.487976
9201,-208.649338
9213,-208.649338
9226,-240.116180
9238,-242.213974
9251,-239.147964
9263,-236.404709
9276,-235.275131
9288,-234.145554
9301,-229.627228
9313,-221.397446
9326,-226.077133
9338,-221.558807
9351,-218.492813
9363,-211.069870
9376,-211.715347
9388,-225.915756
9401,-231.079544
9413,-217.847336
9426,-206.067444
9438,-218.976913
9451,-241.407120
9463,-241.407120
9476,-217.847336
9488,-210.747131
9501,-211.715347
9513,-214.942703
9526,-215.910919
9538,-218.976913
9551,-225.593018
9563,-230.918182
9576,-227.206711
9588,-216.879135
9601,-219.138290
9613,-221.074707
9626,-229.788605
9638,-230.434082
9651,-222.042923
9663,-226.722595
9676,-232.209122
9688,-232.209122
9701,-210.263031
9713,-204.453766
9726,-195.417130
9738,-217.524597
9751,-221.236069
9763,-221.558807
9776,-217.201874
9788,-212.038071
9801,-203.485550
9813,-197.192184
9826,-224.302078
9838,-209.778915
9851,-201.871872
9863,-217.685974
9876,-210.908493
9888,-208.003860
9901,-228.336288
9913,-236.404709
9926,-212.683548
9938,-212.683548
9951,-223.011124
9963,-243.504913
9976,-229.465866
9988,-228.336288
10001,-233.661438
